Orthogroup	Node	Bootstrap	Paralog1	Paralog2
syn_tree/RAxML_bipartitions.0003602.cds.aln.raxml.out	N14	40	gnl_Aspof_V1_evm.model.AsparagusV1_05.2209	gnl_Aspof_V1_evm.model.AsparagusV1_05.1423
syn_tree/RAxML_bipartitions.0003602.cds.aln.raxml.out	N11	51	gnl_Sorbi_v2.1_Sobic.010G118700.1	gnl_Sorbi_v2.1_Sobic.002G236700.1
syn_tree/RAxML_bipartitions.0003603.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_05.943	gnl_Aspof_V1_evm.model.AsparagusV1_07.951
syn_tree/RAxML_bipartitions.0003610.cds.aln.raxml.out	N17	52	gnl_Aspof_V1_evm.model.AsparagusV1_01.1594	gnl_Aspof_V1_evm.model.AsparagusV1_04.1865
syn_tree/RAxML_bipartitions.0003612.cds.aln.raxml.out	N14	40	gnl_Elagu_v2.0_p5_sc00229.V1.gene50	gnl_Elagu_v2.0_p5_sc00078.V1.gene30
syn_tree/RAxML_bipartitions.0003612.cds.aln.raxml.out	N5	94	gnl_Phaeq_PEQU_08102	gnl_Phaeq_PEQU_24842
syn_tree/RAxML_bipartitions.0003612.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_09.1346	gnl_Aspof_V1_evm.model.AsparagusV1_02.1060
syn_tree/RAxML_bipartitions.0003621.cds.aln.raxml.out	N5	60	gnl_Denca_Dca022735	gnl_Denca_Dca000903
syn_tree/RAxML_bipartitions.0003632.cds.aln.raxml.out	N7	50	gnl_Yucal_TR41726_c1_g2_i1	gnl_Yucal_TR41726_c1_g3_i2
syn_tree/RAxML_bipartitions.0003632.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os08g42440.1	gnl_Orysa_v7.0_LOC_Os09g33550.1
syn_tree/RAxML_bipartitions.0003632.cds.aln.raxml.out	N12	80	gnl_Anaco_Aco004643.mRNA1	gnl_Anaco_Aco015080.mRNA1
syn_tree/RAxML_bipartitions.0003632.cds.aln.raxml.out	N13	35	gnl_Elagu_v2.0_p5_sc00384.V1.gene32	gnl_Elagu_v2.0_p5_sc00057.V1.gene229
syn_tree/RAxML_bipartitions.0003647.cds.aln.raxml.out	N13	60	gnl_Anaco_Aco015664.mRNA1	gnl_Anaco_Aco003162.mRNA1
syn_tree/RAxML_bipartitions.0003647.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.010G192600.1	gnl_Sorbi_v2.1_Sobic.004G078700.1
syn_tree/RAxML_bipartitions.0003647.cds.aln.raxml.out	N14	90	gnl_Aspof_V1_evm.model.AsparagusV1_01.220	gnl_Aspof_V1_evm.model.AsparagusV1_01.3340
syn_tree/RAxML_bipartitions.0003647.cds.aln.raxml.out	N6	87	gnl_Aspof_V1_evm.model.AsparagusV1_01.220	gnl_Aspof_V1_evm.model.AsparagusV1_05.2988
syn_tree/RAxML_bipartitions.0003664.cds.aln.raxml.out	N7	100	gnl_Yucal_TR19768_c1_g3_i3	gnl_Yucal_TR50079_c0_g2_i1
syn_tree/RAxML_bipartitions.0003664.cds.aln.raxml.out	N6	87	gnl_Aspof_V1_evm.model.AsparagusV1_08.3379	gnl_Aspof_V1_evm.model.AsparagusV1_02.303
syn_tree/RAxML_bipartitions.0003664.cds.aln.raxml.out	N3	69	gnl_Solly_iTAGv2.3_Solyc05g025650.2.1	gnl_Solly_iTAGv2.3_Solyc05g051620.2.1
syn_tree/RAxML_bipartitions.0003664.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g14420.1	gnl_Bradi1.2_Bradi5g08700.1
syn_tree/RAxML_bipartitions.0003670.cds.aln.raxml.out	N11	96	gnl_Orysa_v7.0_LOC_Os07g14650.1	gnl_Orysa_v7.0_LOC_Os03g62030.3
syn_tree/RAxML_bipartitions.0003677.cds.aln.raxml.out	N3	62	gnl_Vitvi_Genoscope.12X_GSVIVT01005929001	gnl_Vitvi_Genoscope.12X_GSVIVT01009175001
syn_tree/RAxML_bipartitions.0003677.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_05653	gnl_Phaeq_PEQU_15209
syn_tree/RAxML_bipartitions.0003681.cds.aln.raxml.out	N5	98	gnl_Phaeq_PEQU_00778	gnl_Phaeq_PEQU_06777
syn_tree/RAxML_bipartitions.0003681.cds.aln.raxml.out	N16	79	gnl_Acoam_MTII-2007181-Acorus_americanus	gnl_Acoam_MTII-2006709-Acorus_americanus
syn_tree/RAxML_bipartitions.0003681.cds.aln.raxml.out	N3	89	gnl_Vitvi_Genoscope.12X_GSVIVT01035843001	gnl_Vitvi_Genoscope.12X_GSVIVT01017308001
syn_tree/RAxML_bipartitions.0003683.cds.aln.raxml.out	N3	92	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_12.288	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_152.28
syn_tree/RAxML_bipartitions.0003686.cds.aln.raxml.out	N16	78	gnl_Acoam_MTII-2001427-Acorus_americanus	gnl_Acoam_MTII-2007061-Acorus_americanus
syn_tree/RAxML_bipartitions.0003686.cds.aln.raxml.out	N6	100	Asasp_c1445_g1_i1	Asasp_c20726_g1_i1
syn_tree/RAxML_bipartitions.0003686.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_09720	gnl_Phaeq_PEQU_21835
syn_tree/RAxML_bipartitions.0003686.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os02g40430.1	gnl_Orysa_v7.0_LOC_Os04g42840.1
syn_tree/RAxML_bipartitions.0003688.cds.aln.raxml.out	N17	98	gnl_Phaeq_PEQU_12150	gnl_Phaeq_PEQU_22453
syn_tree/RAxML_bipartitions.0003688.cds.aln.raxml.out	N5	86	gnl_Denca_Dca027422	gnl_Denca_Dca003467
syn_tree/RAxML_bipartitions.0003690.cds.aln.raxml.out	N15	66	gnl_Yucal_TR11863_c0_g1_i1	gnl_Yucal_TR73517_c0_g4_i1
syn_tree/RAxML_bipartitions.0003696.cds.aln.raxml.out	N13	26	gnl_Musac_v1.0_GSMUA_Achr8G29850_001	gnl_Musac_v1.0_GSMUA_Achr9G16800_001
syn_tree/RAxML_bipartitions.0003712.cds.aln.raxml.out	N3	67	gnl_Solly_iTAGv2.3_Solyc01g067040.1.1	gnl_Solly_iTAGv2.3_Solyc11g044430.1.1
syn_tree/RAxML_bipartitions.0003712.cds.aln.raxml.out	N16	91	gnl_Spipo_v2_Spipo22G0012200	gnl_Spipo_v2_Spipo22G0012300
syn_tree/RAxML_bipartitions.0003717.cds.aln.raxml.out	N3	44	gnl_Vitvi_Genoscope.12X_GSVIVT01019024001	gnl_Vitvi_Genoscope.12X_GSVIVT01031917001
syn_tree/RAxML_bipartitions.0003717.cds.aln.raxml.out	N5	78	gnl_Denca_Dca025776	gnl_Denca_Dca003763
syn_tree/RAxML_bipartitions.0003718.cds.aln.raxml.out	N3	99	gnl_Vitvi_Genoscope.12X_GSVIVT01020301001	gnl_Vitvi_Genoscope.12X_GSVIVT01030405001
syn_tree/RAxML_bipartitions.0003718.cds.aln.raxml.out	N12	100	gnl_Anaco_Aco008016.mRNA1	gnl_Anaco_Aco013563.mRNA1
syn_tree/RAxML_bipartitions.0003726.cds.aln.raxml.out	N3	22	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_83.45	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_80.67
syn_tree/RAxML_bipartitions.0003726.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os09g17730.2	gnl_Orysa_v7.0_LOC_Os08g30060.1
syn_tree/RAxML_bipartitions.0003726.cds.aln.raxml.out	N12	99	gnl_Anaco_Aco005611.mRNA1	gnl_Anaco_Aco006821.mRNA1
syn_tree/RAxML_bipartitions.0003729.cds.aln.raxml.out	N5	100	gnl_Denca_Dca012419	gnl_Denca_Dca000339
syn_tree/RAxML_bipartitions.0003729.cds.aln.raxml.out	N12	91	gnl_Anaco_Aco022506.mRNA1	gnl_Anaco_Aco013806.mRNA1
syn_tree/RAxML_bipartitions.0003729.cds.aln.raxml.out	N16	84	gnl_Acoam_MTII-2038068-Acorus_americanus	gnl_Acoam_MTII-2043333-Acorus_americanus
syn_tree/RAxML_bipartitions.0003729.cds.aln.raxml.out	N6	84	gnl_Aspof_V1_evm.model.AsparagusV1_04.3042	gnl_Aspof_V1_evm.model.AsparagusV1_10.1105
syn_tree/RAxML_bipartitions.0003729.cds.aln.raxml.out	N3	77	gnl_Vitvi_Genoscope.12X_GSVIVT01010616001	gnl_Vitvi_Genoscope.12X_GSVIVT01019855001
syn_tree/RAxML_bipartitions.0003734.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.009G148700.1	gnl_Sorbi_v2.1_Sobic.003G372400.1
syn_tree/RAxML_bipartitions.0003750.cds.aln.raxml.out	N16	31	gnl_Acoam_MTII-2006886-Acorus_americanus	gnl_Acoam_MTII-2009649-Acorus_americanus
syn_tree/RAxML_bipartitions.0003750.cds.aln.raxml.out	N11	48	gnl_Sorbi_v2.1_Sobic.009G208100.1	gnl_Sorbi_v2.1_Sobic.001G408200.1
syn_tree/RAxML_bipartitions.0003751.cds.aln.raxml.out	N9	32	gnl_Musac_v1.0_GSMUA_Achr5G27530_001	gnl_Musac_v1.0_GSMUA_Achr3G09270_001
syn_tree/RAxML_bipartitions.0003751.cds.aln.raxml.out	N16	82	gnl_Acoam_MTII-2007334-Acorus_americanus	gnl_Acoam_MTII-2037174-Acorus_americanus
syn_tree/RAxML_bipartitions.0003756.cds.aln.raxml.out	N11	99	gnl_Bradi1.2_Bradi1g16700.1	gnl_Bradi1.2_Bradi1g65210.1
syn_tree/RAxML_bipartitions.0003756.cds.aln.raxml.out	N3	42	gnl_Vitvi_Genoscope.12X_GSVIVT01024676001	gnl_Vitvi_Genoscope.12X_GSVIVT01032762001
syn_tree/RAxML_bipartitions.0003756.cds.aln.raxml.out	N12	30	gnl_Anaco_Aco028257.mRNA1	gnl_Anaco_Aco010794.mRNA1
syn_tree/RAxML_bipartitions.0003764.cds.aln.raxml.out	N14	68	gnl_Anaco_Aco012604.mRNA1	gnl_Anaco_Aco017909.mRNA1
syn_tree/RAxML_bipartitions.0003764.cds.aln.raxml.out	N5	100	gnl_Denca_Dca007128	gnl_Denca_Dca008466
syn_tree/RAxML_bipartitions.0003764.cds.aln.raxml.out	N3	33	gnl_Solly_iTAGv2.3_Solyc01g049690.2.1	gnl_Solly_iTAGv2.3_Solyc01g049680.2.1
syn_tree/RAxML_bipartitions.0003764.cds.aln.raxml.out	N13	21	gnl_Elagu_v2.0_p5_sc00007.V1.gene662	gnl_Elagu_v2.0_p5_sc00033.V1.gene521
syn_tree/RAxML_bipartitions.0003770.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os12g42260.2	gnl_Orysa_v7.0_LOC_Os03g44310.1
syn_tree/RAxML_bipartitions.0003770.cds.aln.raxml.out	N3	97	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_13.58	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_818.2
syn_tree/RAxML_bipartitions.0003770.cds.aln.raxml.out	N5	100	gnl_Denca_Dca002716	gnl_Denca_Dca016873
syn_tree/RAxML_bipartitions.0003770.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_06.1874	gnl_Aspof_V1_evm.model.AsparagusV1_07.3423
syn_tree/RAxML_bipartitions.0003774.cds.aln.raxml.out	N14	63	gnl_Musac_v1.0_GSMUA_Achr7G01050_001	gnl_Musac_v1.0_GSMUA_Achr5G26620_001
syn_tree/RAxML_bipartitions.0003774.cds.aln.raxml.out	N3	68	gnl_Vitvi_Genoscope.12X_GSVIVT01020802001	gnl_Vitvi_Genoscope.12X_GSVIVT01021661001
syn_tree/RAxML_bipartitions.0003774.cds.aln.raxml.out	N6	88	gnl_Aspof_V1_evm.model.AsparagusV1_08.2957	gnl_Aspof_V1_evm.model.AsparagusV1_06.18
syn_tree/RAxML_bipartitions.0003776.cds.aln.raxml.out	N5	50	gnl_Denca_Dca021945	gnl_Denca_Dca011482
syn_tree/RAxML_bipartitions.0003776.cds.aln.raxml.out	N3	99	gnl_Solly_iTAGv2.3_Solyc09g011480.2.1	gnl_Solly_iTAGv2.3_Solyc08g006550.2.1
syn_tree/RAxML_bipartitions.0003776.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_07.103	gnl_Aspof_V1_evm.model.AsparagusV1_05.263
syn_tree/RAxML_bipartitions.0003786.cds.aln.raxml.out	N15	42	gnl_Elagu_v2.0_p5_sc00028.V1.gene82	gnl_Elagu_v2.0_p5_sc00104.V1.gene312
syn_tree/RAxML_bipartitions.0003801.cds.aln.raxml.out	N6	72	gnl_Aspof_V1_evm.model.AsparagusV1_05.341	gnl_Aspof_V1_evm.model.AsparagusV1_07.189
syn_tree/RAxML_bipartitions.0003806.cds.aln.raxml.out	N6	39	gnl_Aspof_V1_evm.model.AsparagusV1_10.820	gnl_Aspof_V1_evm.model.AsparagusV1_04.3160
syn_tree/RAxML_bipartitions.0003806.cds.aln.raxml.out	N3	32	gnl_Solly_iTAGv2.3_Solyc08g007180.2.1	gnl_Solly_iTAGv2.3_Solyc03g094000.2.1
syn_tree/RAxML_bipartitions.0003815.cds.aln.raxml.out	N16	36	gnl_Acoam_MTII-2040192-Acorus_americanus	gnl_Acoam_MTII-2033105-Acorus_americanus
syn_tree/RAxML_bipartitions.0003815.cds.aln.raxml.out	N14	49	gnl_Musac_v1.0_GSMUA_Achr11G18060_001	gnl_Musac_v1.0_GSMUA_Achr9G16510_001
syn_tree/RAxML_bipartitions.0003818.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_06.795	gnl_Aspof_V1_evm.model.AsparagusV1_01.2225
syn_tree/RAxML_bipartitions.0003821.cds.aln.raxml.out	N7	67	gnl_Aspof_V1_evm.model.AsparagusV1_03.436	gnl_Aspof_V1_evm.model.AsparagusV1_07.3350
syn_tree/RAxML_bipartitions.0003821.cds.aln.raxml.out	N17	100	gnl_Yucal_TR32026_c0_g1_i1	gnl_Yucal_TR44367_c0_g1_i1
syn_tree/RAxML_bipartitions.0003832.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_08.3411	gnl_Aspof_V1_evm.model.AsparagusV1_02.268
syn_tree/RAxML_bipartitions.0003832.cds.aln.raxml.out	N14	69	gnl_Elagu_v2.0_p5_sc00121.V1.gene47	gnl_Elagu_v2.0_p5_sc00033.V1.gene127
syn_tree/RAxML_bipartitions.0003834.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_34643	gnl_Phaeq_PEQU_11221
syn_tree/RAxML_bipartitions.0003834.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.299	gnl_Aspof_V1_evm.model.AsparagusV1_08.3377
syn_tree/RAxML_bipartitions.0003853.cds.aln.raxml.out	N12	30	gnl_Anaco_Aco000530.mRNA1	gnl_Anaco_Aco014195.mRNA1
syn_tree/RAxML_bipartitions.0003853.cds.aln.raxml.out	N13	12	gnl_Musac_v1.0_GSMUA_Achr6G05070_001	gnl_Musac_v1.0_GSMUA_Achr5G29120_001
syn_tree/RAxML_bipartitions.0003853.cds.aln.raxml.out	N6	65	gnl_Aspof_V1_evm.model.AsparagusV1_07.226	gnl_Aspof_V1_evm.model.AsparagusV1_05.363
syn_tree/RAxML_bipartitions.0003863.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os02g01340.1	gnl_Orysa_v7.0_LOC_Os06g01850.1
syn_tree/RAxML_bipartitions.0003863.cds.aln.raxml.out	N7	98	gnl_Aspof_V1_evm.model.AsparagusV1_10.1668	gnl_Aspof_V1_evm.model.AsparagusV1_04.811
syn_tree/RAxML_bipartitions.0003863.cds.aln.raxml.out	N3	38	gnl_Vitvi_Genoscope.12X_GSVIVT01009925001	gnl_Vitvi_Genoscope.12X_GSVIVT01018772001
syn_tree/RAxML_bipartitions.0003873.cds.aln.raxml.out	N5	90	gnl_Phaeq_PEQU_19050	gnl_Phaeq_PEQU_10966
syn_tree/RAxML_bipartitions.0003875.cds.aln.raxml.out	N3	99	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_59.57	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_59.56
syn_tree/RAxML_bipartitions.0003875.cds.aln.raxml.out	N6	100	Asasp_c20027_g1_i1	Asasp_c20027_g1_i2
syn_tree/RAxML_bipartitions.0003875.cds.aln.raxml.out	N5	100	gnl_Denca_Dca008747	gnl_Denca_Dca011617
syn_tree/RAxML_bipartitions.0003879.cds.aln.raxml.out	N14	58	gnl_Musac_v1.0_GSMUA_Achr9G28950_001	gnl_Musac_v1.0_GSMUA_Achr6G26640_001
syn_tree/RAxML_bipartitions.0003883.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.010G057900.1	gnl_Sorbi_v2.1_Sobic.004G335000.1
syn_tree/RAxML_bipartitions.0003883.cds.aln.raxml.out	N3	56	gnl_Vitvi_Genoscope.12X_GSVIVT01017724001	gnl_Vitvi_Genoscope.12X_GSVIVT01031137001
syn_tree/RAxML_bipartitions.0003883.cds.aln.raxml.out	N6	73	gnl_Aspof_V1_evm.model.AsparagusV1_08.781	gnl_Aspof_V1_evm.model.AsparagusV1_03.3079
syn_tree/RAxML_bipartitions.0003885.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_34613	gnl_Phaeq_PEQU_15147
syn_tree/RAxML_bipartitions.0003885.cds.aln.raxml.out	N8	70	gnl_Aspof_V1_evm.model.AsparagusV1_01.3372	gnl_Aspof_V1_evm.model.AsparagusV1_05.3124
syn_tree/RAxML_bipartitions.0003885.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_05.1559	gnl_Aspof_V1_evm.model.AsparagusV1_01.3372
syn_tree/RAxML_bipartitions.0003890.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os05g30800.1	gnl_Orysa_v7.0_LOC_Os01g16190.1
syn_tree/RAxML_bipartitions.0003893.cds.aln.raxml.out	N16	24	gnl_Acoam_MTII-2002874-Acorus_americanus	gnl_Acoam_MTII-2035951-Acorus_americanus
syn_tree/RAxML_bipartitions.0003893.cds.aln.raxml.out	N14	10	gnl_Phaeq_PEQU_11303	gnl_Phaeq_PEQU_25010
syn_tree/RAxML_bipartitions.0003908.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.002G313300.1	gnl_Sorbi_v2.1_Sobic.005G059200.1
syn_tree/RAxML_bipartitions.0003916.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_03075	gnl_Phaeq_PEQU_40703
syn_tree/RAxML_bipartitions.0003922.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_39391	gnl_Phaeq_PEQU_07780
syn_tree/RAxML_bipartitions.0003922.cds.aln.raxml.out	N6	53	gnl_Aspof_V1_evm.model.AsparagusV1_02.863	gnl_Aspof_V1_evm.model.AsparagusV1_09.3
syn_tree/RAxML_bipartitions.0003925.cds.aln.raxml.out	N3	49	gnl_Solly_iTAGv2.3_Solyc10g083360.1.1	gnl_Solly_iTAGv2.3_Solyc03g121770.1.1
syn_tree/RAxML_bipartitions.0003925.cds.aln.raxml.out	N7	98	gnl_Aspof_V1_evm.model.AsparagusV1_02.848	gnl_Aspof_V1_evm.model.AsparagusV1_09.24
syn_tree/RAxML_bipartitions.0003925.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.008G035900.1	gnl_Sorbi_v2.1_Sobic.005G036600.1
syn_tree/RAxML_bipartitions.0003925.cds.aln.raxml.out	N5	100	gnl_Denca_Dca008848	gnl_Denca_Dca005585
syn_tree/RAxML_bipartitions.0003937.cds.aln.raxml.out	N3	53	gnl_Solly_iTAGv2.3_Solyc11g067010.1.1	gnl_Solly_iTAGv2.3_Solyc09g009300.2.1
syn_tree/RAxML_bipartitions.0003940.cds.aln.raxml.out	N15	99	gnl_Anaco_Aco022096.mRNA1	gnl_Anaco_Aco013643.mRNA1
syn_tree/RAxML_bipartitions.0003940.cds.aln.raxml.out	N3	85	gnl_Vitvi_Genoscope.12X_GSVIVT01028238001	gnl_Vitvi_Genoscope.12X_GSVIVT01031338001
syn_tree/RAxML_bipartitions.0003941.cds.aln.raxml.out	N15	21	gnl_Orysa_v7.0_LOC_Os02g37930.1	gnl_Orysa_v7.0_LOC_Os07g47670.2
syn_tree/RAxML_bipartitions.0003947.cds.aln.raxml.out	N14	71	gnl_Musac_v1.0_GSMUA_Achr1G06290_001	gnl_Musac_v1.0_GSMUA_Achr2G18080_001
syn_tree/RAxML_bipartitions.0003947.cds.aln.raxml.out	N12	98	gnl_Orysa_v7.0_LOC_Os02g46930.1	gnl_Orysa_v7.0_LOC_Os10g42690.1
syn_tree/RAxML_bipartitions.0003954.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_29659	gnl_Phaeq_PEQU_08264
syn_tree/RAxML_bipartitions.0003954.cds.aln.raxml.out	N6	51	gnl_Aspof_V1_evm.model.AsparagusV1_01.2389	gnl_Aspof_V1_evm.model.AsparagusV1_06.918
syn_tree/RAxML_bipartitions.0003954.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os02g11060.1	gnl_Orysa_v7.0_LOC_Os06g39760.1
syn_tree/RAxML_bipartitions.0003954.cds.aln.raxml.out	N3	78	gnl_Vitvi_Genoscope.12X_GSVIVT01015473001	gnl_Vitvi_Genoscope.12X_GSVIVT01017219001
syn_tree/RAxML_bipartitions.0003973.cds.aln.raxml.out	N3	78	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_657.2	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_657.1
syn_tree/RAxML_bipartitions.0003973.cds.aln.raxml.out	N5	99	gnl_Phaeq_PEQU_03349	gnl_Phaeq_PEQU_34209
syn_tree/RAxML_bipartitions.0003973.cds.aln.raxml.out	N16	30	gnl_Acoam_MTII-2002195-Acorus_americanus	gnl_Acoam_MTII-2008336-Acorus_americanus
syn_tree/RAxML_bipartitions.0003977.cds.aln.raxml.out	N14	84	gnl_Aspof_V1_evm.model.AsparagusV1_02.486	gnl_Aspof_V1_evm.model.AsparagusV1_10.1391
syn_tree/RAxML_bipartitions.0003977.cds.aln.raxml.out	N5	100	gnl_Denca_Dca006549	gnl_Denca_Dca004232
syn_tree/RAxML_bipartitions.0003991.cds.aln.raxml.out	N5	92	gnl_Phaeq_PEQU_12031	gnl_Phaeq_PEQU_13045
syn_tree/RAxML_bipartitions.0003991.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os05g07690.2	gnl_Orysa_v7.0_LOC_Os01g07376.1
syn_tree/RAxML_bipartitions.0004000.cds.aln.raxml.out	N11	82	gnl_Bradi1.2_Bradi3g05680.1	gnl_Bradi1.2_Bradi1g31580.1
syn_tree/RAxML_bipartitions.0004000.cds.aln.raxml.out	N12	16	gnl_Anaco_Aco008282.mRNA1	gnl_Anaco_Aco006547.mRNA1
syn_tree/RAxML_bipartitions.0004015.cds.aln.raxml.out	N11	74	gnl_Orysa_v7.0_LOC_Os02g34680.1	gnl_Orysa_v7.0_LOC_Os05g01550.1
syn_tree/RAxML_bipartitions.0004015.cds.aln.raxml.out	N14	81	gnl_Aspof_V1_evm.model.AsparagusV1_04.2576	gnl_Aspof_V1_evm.model.AsparagusV1_02.674
syn_tree/RAxML_bipartitions.0004015.cds.aln.raxml.out	N6	85	gnl_Aspof_V1_evm.model.AsparagusV1_02.674	gnl_Aspof_V1_evm.model.AsparagusV1_09.721
syn_tree/RAxML_bipartitions.0004031.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.003G343200.1	gnl_Sorbi_v2.1_Sobic.009G169200.1
syn_tree/RAxML_bipartitions.0004031.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_11300	gnl_Phaeq_PEQU_11299
syn_tree/RAxML_bipartitions.0004047.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g11577.1	gnl_Bradi1.2_Bradi2g28380.1
syn_tree/RAxML_bipartitions.0004047.cds.aln.raxml.out	N5	87	gnl_Phaeq_PEQU_14882	gnl_Phaeq_PEQU_18542
syn_tree/RAxML_bipartitions.0004056.cds.aln.raxml.out	N15	55	gnl_Yucal_TR38643_c1_g1_i1	gnl_Yucal_TR68946_c0_g2_i1
syn_tree/RAxML_bipartitions.0004085.cds.aln.raxml.out	N6	85	gnl_Aspof_V1_evm.model.AsparagusV1_08.2549	gnl_Aspof_V1_evm.model.AsparagusV1_06.172
syn_tree/RAxML_bipartitions.0004098.cds.aln.raxml.out	N16	4	gnl_Musac_v1.0_GSMUA_Achr1G10470_001	gnl_Musac_v1.0_GSMUA_Achr3G05600_001
syn_tree/RAxML_bipartitions.0004098.cds.aln.raxml.out	N5	89	gnl_Phaeq_PEQU_34579	gnl_Phaeq_PEQU_34577
syn_tree/RAxML_bipartitions.0004098.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.001G522600.1	gnl_Sorbi_v2.1_Sobic.010G217600.1
syn_tree/RAxML_bipartitions.0004103.cds.aln.raxml.out	N3	67	gnl_Vitvi_Genoscope.12X_GSVIVT01014088001	gnl_Vitvi_Genoscope.12X_GSVIVT01021317001
syn_tree/RAxML_bipartitions.0004103.cds.aln.raxml.out	N6	83	gnl_Aspof_V1_evm.model.AsparagusV1_05.2734	gnl_Aspof_V1_evm.model.AsparagusV1_01.382
syn_tree/RAxML_bipartitions.0004106.cds.aln.raxml.out	N5	81	gnl_Denca_Dca004251	gnl_Denca_Dca017877
syn_tree/RAxML_bipartitions.0004107.cds.aln.raxml.out	N3	53	gnl_Vitvi_Genoscope.12X_GSVIVT01028985001	gnl_Vitvi_Genoscope.12X_GSVIVT01026851001
syn_tree/RAxML_bipartitions.0004111.cds.aln.raxml.out	N15	47	gnl_Spipo_v2_Spipo0G0157900	gnl_Spipo_v2_Spipo0G0148200
syn_tree/RAxML_bipartitions.0004114.cds.aln.raxml.out	N6	67	gnl_Aspof_V1_evm.model.AsparagusV1_07.3553	gnl_Aspof_V1_evm.model.AsparagusV1_03.1665
syn_tree/RAxML_bipartitions.0004116.cds.aln.raxml.out	N11	97	gnl_Sorbi_v2.1_Sobic.001G205500.1	gnl_Sorbi_v2.1_Sobic.002G041400.1
syn_tree/RAxML_bipartitions.0004116.cds.aln.raxml.out	N16	67	gnl_Acoam_MTII-2000645-Acorus_americanus	gnl_Acoam_MTII-2005070-Acorus_americanus
syn_tree/RAxML_bipartitions.0004123.cds.aln.raxml.out	N3	71	gnl_Vitvi_Genoscope.12X_GSVIVT01034172001	gnl_Vitvi_Genoscope.12X_GSVIVT01024961001
syn_tree/RAxML_bipartitions.0004140.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_02.980	gnl_Aspof_V1_evm.model.AsparagusV1_09.215
syn_tree/RAxML_bipartitions.0004150.cds.aln.raxml.out	N14	56	gnl_Elagu_v2.0_p5_sc00014.V1.gene276	gnl_Elagu_v2.0_p5_sc00075.V1.gene373
syn_tree/RAxML_bipartitions.0004150.cds.aln.raxml.out	N3	57	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_37.159	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_6.273
syn_tree/RAxML_bipartitions.0004152.cds.aln.raxml.out	N3	60	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_8.197	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_95.66
